date,ticker,close_price,sentiment_score,usd_inr_rate,interest_rate,unemployment_rate,return_1,return_direction
2020-07-06,BAJFINANCE,304.9409,0.0,75.545,4.0,7.859,0.0,1
2020-07-07,BAJFINANCE,328.7915,0.5106,75.545,4.0,7.859,0.0782138440596194,0
2020-07-08,BAJFINANCE,314.6763,0.296,75.545,4.0,7.859,-0.04293055021191228,0
2020-07-08,BAJFINANCE,314.6763,0.0,75.545,4.0,7.859,0.0,0
2020-07-08,BAJFINANCE,314.6763,0.34,75.545,4.0,7.859,0.0,1
2020-07-09,BAJFINANCE,326.6384,0.0,75.545,4.0,7.859,0.03801398452949889,0
2020-07-10,BAJFINANCE,325.0837,0.4215,75.545,4.0,7.859,-0.004759697573830768,0
2020-07-10,BAJFINANCE,325.0837,-0.0772,75.545,4.0,7.859,0.0,0
2020-07-10,BAJFINANCE,325.0837,0.0,75.545,4.0,7.859,0.0,0
2020-07-13,BAJFINANCE,317.2807,0.0,75.212,4.0,7.859,-0.024003049060903336,0
2020-07-13,BAJFINANCE,317.2807,-0.296,75.212,4.0,7.859,0.0,0
2020-07-13,BAJFINANCE,317.2807,0.0,75.212,4.0,7.859,0.0,0
2020-07-13,BAJFINANCE,317.2807,-0.3182,75.212,4.0,7.859,0.0,0
2020-07-14,BAJFINANCE,312.999,0.0,75.406,4.0,7.859,-0.013494990398092321,0
2020-07-15,BAJFINANCE,308.9087,0.0,75.125,4.0,7.859,-0.013068092869306325,1
2020-07-16,BAJFINANCE,314.3576,0.0,75.18,4.0,7.859,0.01763919242157952,1
2020-07-17,BAJFINANCE,323.8232,-0.3182,74.898,4.0,7.859,0.030110930990693285,1
2020-07-20,BAJFINANCE,337.5754,-0.4019,74.75,4.0,7.859,0.042468235753337025,0
2020-07-20,BAJFINANCE,337.5754,0.0,74.75,4.0,7.859,0.0,0
2020-07-20,BAJFINANCE,337.5754,-0.2732,74.75,4.0,7.859,0.0,0
2020-07-21,BAJFINANCE,322.9551,0.4404,74.54,4.0,7.859,-0.04330973169253438,0
2020-07-21,BAJFINANCE,322.9551,-0.2732,74.54,4.0,7.859,0.0,0
2020-07-22,BAJFINANCE,319.0855,-0.4019,74.61,4.0,7.859,-0.011981851347137695,0
2020-07-22,BAJFINANCE,319.0855,0.0,74.61,4.0,7.859,0.0,0
2020-07-22,BAJFINANCE,319.0855,0.0,74.61,4.0,7.859,0.0,0
2020-07-22,BAJFINANCE,319.0855,-0.6597,74.61,4.0,7.859,0.0,0
2020-07-22,BAJFINANCE,319.0855,0.0,74.61,4.0,7.859,0.0,0
2020-07-22,BAJFINANCE,319.0855,-0.4019,74.61,4.0,7.859,0.0,1
2020-07-23,BAJFINANCE,323.4799,0.0,74.815,4.0,7.859,0.013771857386186248,0
2020-07-23,BAJFINANCE,323.4799,-0.4019,74.815,4.0,7.859,0.0,0
2020-07-24,BAJFINANCE,318.9727,0.0,74.76,4.0,7.859,-0.013933477783318216,0
2020-07-27,BAJFINANCE,311.0569,0.0,74.8,4.0,7.859,-0.024816543860963658,0
2020-07-27,BAJFINANCE,311.0569,0.3182,74.8,4.0,7.859,0.0,1
2020-07-28,BAJFINANCE,317.7711,0.0,74.909,4.0,7.859,0.021585118349729537,0
2020-07-28,BAJFINANCE,317.7711,-0.34,74.909,4.0,7.859,0.0,0
2020-07-28,BAJFINANCE,317.7711,-0.296,74.909,4.0,7.859,0.0,1
2020-07-29,BAJFINANCE,322.1508,0.0258,74.948,4.0,7.859,0.013782562353845229,0
2020-07-29,BAJFINANCE,322.1508,0.0,74.948,4.0,7.859,0.0,0
2020-07-30,BAJFINANCE,315.6818,0.0,74.876,4.0,7.859,-0.020080657878235875,1
2020-07-31,BAJFINANCE,318.9187,0.0,74.918,4.0,7.859,0.010253679496252222,0
2020-08-03,BAJFINANCE,311.3854,0.4215,74.918,4.0,7.859,-0.023621380621456134,0
2020-08-03,BAJFINANCE,311.3854,0.0,74.918,4.0,7.859,0.0,1
2020-08-04,BAJFINANCE,317.3787,-0.296,74.918,4.0,7.859,0.019247209406735077,0
2020-08-04,BAJFINANCE,317.3787,0.0,74.918,4.0,7.859,0.0,1
2020-08-05,BAJFINANCE,319.983,0.5267,74.918,4.0,7.859,0.008205654632777781,0
2020-08-05,BAJFINANCE,319.983,0.0,74.918,4.0,7.859,0.0,0
2020-08-05,BAJFINANCE,319.983,-0.2732,74.918,4.0,7.859,0.0,1
2020-08-06,BAJFINANCE,328.1294,-0.296,74.918,4.0,7.859,0.02545885250153912,1
2020-08-07,BAJFINANCE,339.8118,-0.5859,74.918,4.0,7.859,0.03560302734226206,0
2020-08-07,BAJFINANCE,339.8118,0.0,74.918,4.0,7.859,0.0,0
2020-08-07,BAJFINANCE,339.8118,-0.2732,74.918,4.0,7.859,0.0,0
2020-08-10,BAJFINANCE,337.7176,0.0,74.918,4.0,7.859,-0.006162823068533774,1
2020-08-11,BAJFINANCE,339.135,0.2263,74.918,4.0,7.859,0.004196997728279417,0
2020-08-12,BAJFINANCE,335.2948,0.0,74.918,4.0,7.859,-0.011323514234744203,0
2020-08-12,BAJFINANCE,335.2948,0.0,74.918,4.0,7.859,0.0,0
2020-08-12,BAJFINANCE,335.2948,-0.5719,74.918,4.0,7.859,0.0,0
2020-08-12,BAJFINANCE,335.2948,0.0,74.918,4.0,7.859,0.0,1
2020-08-13,BAJFINANCE,335.4321,-0.4019,74.812,4.0,7.859,0.000409490394721157,0
2020-08-13,BAJFINANCE,335.4321,-0.296,74.812,4.0,7.859,0.0,0
2020-08-13,BAJFINANCE,335.4321,0.0,74.812,4.0,7.859,0.0,0
2020-08-14,BAJFINANCE,326.7462,0.0,74.903,4.0,7.859,-0.025894659455669267,1
2020-08-17,BAJFINANCE,332.0137,0.4215,74.744,4.0,7.859,0.016121075011736874,0
2020-08-17,BAJFINANCE,332.0137,-0.3182,74.744,4.0,7.859,0.0,1
2020-08-18,BAJFINANCE,335.4566,0.0,74.575,4.0,7.859,0.0103697528144171,0
2020-08-18,BAJFINANCE,335.4566,-0.1027,74.575,4.0,7.859,0.0,0
2020-08-18,BAJFINANCE,335.4566,0.5267,74.575,4.0,7.859,0.0,0
2020-08-19,BAJFINANCE,334.4807,0.0,74.847,4.0,7.859,-0.0029091691741941483,0
2020-08-19,BAJFINANCE,334.4807,-0.4215,74.847,4.0,7.859,0.0,0
2020-08-19,BAJFINANCE,334.4807,0.34,74.847,4.0,7.859,0.0,0
2020-08-20,BAJFINANCE,332.8965,-0.296,75.013,4.0,7.859,-0.004736297191437422,0
2020-08-21,BAJFINANCE,332.4551,0.0,74.922,4.0,7.859,-0.0013259376412788626,0
2020-08-21,BAJFINANCE,332.4551,0.4767,74.922,4.0,7.859,0.0,1
2020-08-24,BAJFINANCE,342.5338,0.4215,74.169,4.0,7.859,0.030315973495368187,0
2020-08-24,BAJFINANCE,342.5338,0.3182,74.169,4.0,7.859,0.0,1
2020-08-25,BAJFINANCE,357.3306,0.0,74.223,4.0,7.859,0.04319807271574372,1
2020-08-26,BAJFINANCE,357.5905,-0.5719,74.222,4.0,7.859,0.0007273376531424791,0
2020-08-27,BAJFINANCE,356.3105,0.2023,73.904,4.0,7.859,-0.003579513437857118,1
2020-08-28,BAJFINANCE,360.0673,-0.4019,73.115,4.0,7.859,0.010543612944328151,0
2020-08-28,BAJFINANCE,360.0673,-0.4019,73.115,4.0,7.859,0.0,0
2020-08-28,BAJFINANCE,360.0673,-0.4019,73.115,4.0,7.859,0.0,0
2020-08-28,BAJFINANCE,360.0673,0.34,73.115,4.0,7.859,0.0,0
2020-08-28,BAJFINANCE,360.0673,0.0,73.115,4.0,7.859,0.0,0
2020-08-31,BAJFINANCE,342.1169,0.6369,73.257,4.0,7.859,-0.0498529024990606,0
2020-08-31,BAJFINANCE,342.1169,0.7351,73.257,4.0,7.859,0.0,1
2020-09-01,BAJFINANCE,357.4238,0.128,73.257,4.0,7.859,0.044741724246887715,0
2020-09-01,BAJFINANCE,357.4238,-0.2023,73.257,4.0,7.859,0.0,1
2020-09-02,BAJFINANCE,359.8564,0.0,73.257,4.0,7.859,0.0068059261862247755,0
2020-09-02,BAJFINANCE,359.8564,0.3182,73.257,4.0,7.859,0.0,0
2020-09-02,BAJFINANCE,359.8564,-0.5994,73.257,4.0,7.859,0.0,0
2020-09-02,BAJFINANCE,359.8564,0.0,73.257,4.0,7.859,0.0,0
2020-09-02,BAJFINANCE,359.8564,0.0,73.257,4.0,7.859,0.0,0
2020-09-02,BAJFINANCE,359.8564,-0.2732,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,-0.8225,73.257,4.0,7.859,-0.013342544414938873,0
2020-09-03,BAJFINANCE,355.055,0.5106,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,0.5106,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,-0.4019,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,0.0,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,0.0,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,0.0,73.257,4.0,7.859,0.0,0
2020-09-03,BAJFINANCE,355.055,0.0,73.257,4.0,7.859,0.0,0
2020-09-04,BAJFINANCE,352.8087,0.0,73.257,4.0,7.859,-0.006326625452394707,0
2020-09-04,BAJFINANCE,352.8087,0.34,73.257,4.0,7.859,0.0,0
2020-09-04,BAJFINANCE,352.8087,0.2023,73.257,4.0,7.859,0.0,0
2020-09-07,BAJFINANCE,343.8188,-0.25,73.257,4.0,7.859,-0.02548094760701758,0
2020-09-07,BAJFINANCE,343.8188,0.0,73.257,4.0,7.859,0.0,0
2020-09-07,BAJFINANCE,343.8188,0.0,73.257,4.0,7.859,0.0,0
2020-09-08,BAJFINANCE,343.3136,0.0,73.257,4.0,7.859,-0.0014693786378173757,0
2020-09-08,BAJFINANCE,343.3136,0.0,73.257,4.0,7.859,0.0,0
2020-09-08,BAJFINANCE,343.3136,0.0,73.257,4.0,7.859,0.0,0
2020-09-08,BAJFINANCE,343.3136,0.34,73.257,4.0,7.859,0.0,0
2020-09-08,BAJFINANCE,343.3136,0.0,73.257,4.0,7.859,0.0,0
2020-09-09,BAJFINANCE,335.746,0.0,73.257,4.0,7.859,-0.022042820325207102,0
2020-09-09,BAJFINANCE,335.746,0.34,73.257,4.0,7.859,0.0,0
2020-09-09,BAJFINANCE,335.746,0.0,73.257,4.0,7.859,0.0,0
2020-09-09,BAJFINANCE,335.746,0.6369,73.257,4.0,7.859,0.0,1
2020-09-10,BAJFINANCE,343.1861,0.0,73.257,4.0,7.859,0.02215990659605782,1
2020-09-11,BAJFINANCE,347.6688,0.34,73.257,4.0,7.859,0.013062009213077097,0
2020-09-14,BAJFINANCE,337.4969,0.0,73.385,4.0,7.859,-0.029257442715595938,0
2020-09-14,BAJFINANCE,337.4969,0.0,73.385,4.0,7.859,0.0,0
2020-09-14,BAJFINANCE,337.4969,0.0,73.385,4.0,7.859,0.0,1
2020-09-15,BAJFINANCE,344.628,0.0,73.61,4.0,7.859,0.021129379262446513,1
2020-09-16,BAJFINANCE,345.4225,0.0,73.545,4.0,7.859,0.002305384356465545,0
2020-09-16,BAJFINANCE,345.4225,0.4767,73.545,4.0,7.859,0.0,0
2020-09-16,BAJFINANCE,345.4225,0.0,73.545,4.0,7.859,0.0,0
2020-09-17,BAJFINANCE,340.5622,-0.296,73.61,4.0,7.859,-0.014070594706482642,0
2020-09-17,BAJFINANCE,340.5622,-0.1027,73.61,4.0,7.859,0.0,1
2020-09-18,BAJFINANCE,340.8418,0.0,73.54,4.0,7.859,0.0008209954011335618,0
2020-09-21,BAJFINANCE,326.6531,0.0,73.58,4.0,7.859,-0.04162840355848363,0
2020-09-21,BAJFINANCE,326.6531,0.0,73.58,4.0,7.859,0.0,0
2020-09-21,BAJFINANCE,326.6531,0.1027,73.58,4.0,7.859,0.0,0
2020-09-22,BAJFINANCE,323.9899,0.0,73.52,4.0,7.859,-0.008152991659959863,0
2020-09-22,BAJFINANCE,323.9899,0.5766,73.52,4.0,7.859,0.0,0
2020-09-22,BAJFINANCE,323.9899,0.0,73.52,4.0,7.859,0.0,0
2020-09-22,BAJFINANCE,323.9899,0.0,73.52,4.0,7.859,0.0,0
2020-09-22,BAJFINANCE,323.9899,0.3182,73.52,4.0,7.859,0.0,0
2020-09-23,BAJFINANCE,318.1879,0.0,73.58,4.0,7.859,-0.01790796564954633,0
2020-09-23,BAJFINANCE,318.1879,0.0,73.58,4.0,7.859,0.0,0
2020-09-24,BAJFINANCE,297.1036,0.1779,73.91,4.0,7.859,-0.06626367627430219,1
2020-09-25,BAJFINANCE,307.8983,0.4215,73.685,4.0,7.859,0.03633311747148138,1
2020-09-28,BAJFINANCE,327.1435,0.1531,73.765,4.0,7.859,0.06250505442868648,0
2020-09-28,BAJFINANCE,327.1435,0.0,73.765,4.0,7.859,0.0,0
2020-09-29,BAJFINANCE,323.1807,0.0,73.76,4.0,7.859,-0.012113338641910998,0
2020-09-29,BAJFINANCE,323.1807,0.0,73.76,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,-0.0772,73.57,4.0,7.859,-0.004901592205227567,0
2020-09-30,BAJFINANCE,321.5966,0.0,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,-0.5719,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,0.0,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,0.34,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,0.2023,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,0.0,73.57,4.0,7.859,0.0,0
2020-09-30,BAJFINANCE,321.5966,0.0,73.57,4.0,7.859,0.0,1
2020-10-01,BAJFINANCE,337.7029,0.0,73.57,4.0,7.859,0.050082308084102856,0
2020-10-05,BAJFINANCE,331.8273,0.0,73.57,4.0,7.859,-0.01739872532927622,1
2020-10-06,BAJFINANCE,340.7927,0.0,73.57,4.0,7.859,0.02701827125134093,0
2020-10-06,BAJFINANCE,340.7927,0.0,73.57,4.0,7.859,0.0,0
2020-10-06,BAJFINANCE,340.7927,0.0,73.57,4.0,7.859,0.0,0
2020-10-06,BAJFINANCE,340.7927,0.0772,73.57,4.0,7.859,0.0,0
2020-10-06,BAJFINANCE,340.7927,0.0,73.57,4.0,7.859,0.0,0
2020-10-07,BAJFINANCE,326.7512,0.0,73.57,4.0,7.859,-0.04120246707162456,0
2020-10-07,BAJFINANCE,326.7512,0.0,73.57,4.0,7.859,0.0,0
2020-10-07,BAJFINANCE,326.7512,0.6369,73.57,4.0,7.859,0.0,0
2020-10-07,BAJFINANCE,326.7512,-0.5719,73.57,4.0,7.859,0.0,0
2020-10-07,BAJFINANCE,326.7512,0.0,73.57,4.0,7.859,0.0,0
2020-10-07,BAJFINANCE,326.7512,0.0,73.57,4.0,7.859,0.0,0
2020-10-08,BAJFINANCE,326.2901,0.0,73.57,4.0,7.859,-0.0014111654371888882,0
2020-10-08,BAJFINANCE,326.2901,0.3182,73.57,4.0,7.859,0.0,0
2020-10-09,BAJFINANCE,325.4515,0.0,73.57,4.0,7.859,-0.002570105559439262,0
2020-10-09,BAJFINANCE,325.4515,0.4767,73.57,4.0,7.859,0.0,0
2020-10-09,BAJFINANCE,325.4515,0.0,73.57,4.0,7.859,0.0,1
2020-10-12,BAJFINANCE,326.3637,0.128,73.57,4.0,7.859,0.0028028753900350978,0
2020-10-12,BAJFINANCE,326.3637,0.5267,73.57,4.0,7.859,0.0,0
2020-10-13,BAJFINANCE,321.0081,0.34,73.41,4.0,7.859,-0.01640991323483576,0
2020-10-13,BAJFINANCE,321.0081,0.5423,73.41,4.0,7.859,0.0,1
2020-10-14,BAJFINANCE,330.763,0.0,73.255,4.0,7.859,0.03038832976488748,0
2020-10-15,BAJFINANCE,315.3336,0.0,73.435,4.0,7.859,-0.04664790197210689,1
2020-10-16,BAJFINANCE,316.9619,0.0,73.444,4.0,7.859,0.005163737705084381,1
2020-10-19,BAJFINANCE,320.4783,0.0,73.36,4.0,7.859,0.011094077868664787,0
2020-10-20,BAJFINANCE,319.983,0.0,73.45,4.0,7.859,-0.0015455024567965214,0
2020-10-21,BAJFINANCE,317.109,0.0772,73.6,4.0,7.859,-0.008981727154255159,0
2020-10-21,BAJFINANCE,317.109,0.0,73.6,4.0,7.859,0.0,1
2020-10-22,BAJFINANCE,325.1131,-0.2732,73.67,4.0,7.859,0.025240847784200326,1
2020-10-23,BAJFINANCE,325.3535,0.3818,73.842,4.0,7.859,0.0007394349843179437,0
2020-10-26,BAJFINANCE,323.0974,-0.4215,73.97,4.0,7.859,-0.006934303764981831,0
2020-10-26,BAJFINANCE,323.0974,0.0,73.97,4.0,7.859,0.0,1
2020-10-27,BAJFINANCE,338.7279,0.0,73.624,4.0,7.859,0.04837705286393512,0
2020-10-28,BAJFINANCE,330.6404,-0.2732,74.19,4.0,7.859,-0.02387609641839361,0
2020-10-28,BAJFINANCE,330.6404,0.0,74.19,4.0,7.859,0.0,0
2020-10-28,BAJFINANCE,330.6404,-0.2732,74.19,4.0,7.859,0.0,0
2020-10-28,BAJFINANCE,330.6404,0.0,74.19,4.0,7.859,0.0,0
2020-10-28,BAJFINANCE,330.6404,0.0,74.19,4.0,7.859,0.0,1
2020-10-29,BAJFINANCE,331.5478,0.7096,74.38,4.0,7.859,0.0027443712262626985,0
2020-10-29,BAJFINANCE,331.5478,0.0,74.38,4.0,7.859,0.0,0
2020-10-29,BAJFINANCE,331.5478,0.5106,74.38,4.0,7.859,0.0,0
2020-10-30,BAJFINANCE,324.5785,-0.4019,74.567,4.0,7.859,-0.021020498401738696,0
2020-10-30,BAJFINANCE,324.5785,0.0,74.567,4.0,7.859,0.0,0
2020-10-30,BAJFINANCE,324.5785,0.0,74.567,4.0,7.859,0.0,0
2020-10-30,BAJFINANCE,324.5785,0.0,74.567,4.0,7.859,0.0,0
2020-10-30,BAJFINANCE,324.5785,0.4404,74.567,4.0,7.859,0.0,1
2020-11-02,BAJFINANCE,335.4468,0.0,74.567,4.0,7.859,0.03348434970276837,0
2020-11-02,BAJFINANCE,335.4468,0.0,74.567,4.0,7.859,0.0,1
2020-11-03,BAJFINANCE,342.4111,0.0,74.567,4.0,7.859,0.020761265273658847,0
2020-11-03,BAJFINANCE,342.4111,0.4767,74.567,4.0,7.859,0.0,0
2020-11-03,BAJFINANCE,342.4111,0.0,74.567,4.0,7.859,0.0,0
2020-11-03,BAJFINANCE,342.4111,0.0,74.567,4.0,7.859,0.0,1
2020-11-04,BAJFINANCE,349.3412,0.0,74.567,4.0,7.859,0.0202391219209892,0
2020-11-04,BAJFINANCE,349.3412,0.5423,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,0.1027,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,-0.3182,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,0.0772,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,0.5859,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,0.1027,74.567,4.0,7.859,0.0,0
2020-11-04,BAJFINANCE,349.3412,0.0,74.567,4.0,7.859,0.0,1
2020-11-05,BAJFINANCE,366.551,0.5267,74.567,4.0,7.859,0.04926358528567487,0
2020-11-05,BAJFINANCE,366.551,0.0,74.567,4.0,7.859,0.0,0
2020-11-05,BAJFINANCE,366.551,0.0,74.567,4.0,7.859,0.0,0
2020-11-05,BAJFINANCE,366.551,0.4767,74.567,4.0,7.859,0.0,0
2020-11-05,BAJFINANCE,366.551,0.0,74.567,4.0,7.859,0.0,1
2020-11-06,BAJFINANCE,370.8523,0.0,74.567,4.0,7.859,0.011734519889456063,0
2020-11-06,BAJFINANCE,370.8523,0.0,74.567,4.0,7.859,0.0,1
2020-11-09,BAJFINANCE,379.1164,0.0,74.567,4.0,7.859,0.022284073740408195,0
2020-11-09,BAJFINANCE,379.1164,0.0,74.567,4.0,7.859,0.0,0
2020-11-09,BAJFINANCE,379.1164,-0.25,74.567,4.0,7.859,0.0,0
2020-11-09,BAJFINANCE,379.1164,0.0,74.567,4.0,7.859,0.0,0
2020-11-09,BAJFINANCE,379.1164,0.7783,74.567,4.0,7.859,0.0,0
2020-11-09,BAJFINANCE,379.1164,0.0,74.567,4.0,7.859,0.0,1
2020-11-10,BAJFINANCE,412.815,-0.2732,74.567,4.0,7.859,0.08888721247616838,0
2020-11-10,BAJFINANCE,412.815,0.4767,74.567,4.0,7.859,0.0,0
2020-11-10,BAJFINANCE,412.815,0.0,74.567,4.0,7.859,0.0,0
2020-11-10,BAJFINANCE,412.815,0.0,74.567,4.0,7.859,0.0,1
2020-11-11,BAJFINANCE,418.7249,0.34,74.567,4.0,7.859,0.014316098010004552,0
2020-11-11,BAJFINANCE,418.7249,0.34,74.567,4.0,7.859,0.0,0
2020-11-11,BAJFINANCE,418.7249,-0.1027,74.567,4.0,7.859,0.0,0
2020-11-11,BAJFINANCE,418.7249,0.34,74.567,4.0,7.859,0.0,1
2020-11-12,BAJFINANCE,421.6185,0.0,74.567,4.0,7.859,0.006910503769897547,1
2020-11-13,BAJFINANCE,429.245,0.0,74.582,4.0,7.859,0.01808862751515883,0
2020-11-13,BAJFINANCE,429.245,0.0,74.582,4.0,7.859,0.0,0
2020-11-14,BAJFINANCE,429.1224,0.0,74.582,4.0,7.859,-0.00028561777073699,1
2020-11-17,BAJFINANCE,440.2261,0.2023,74.48,4.0,7.859,0.025875367960283446,1
2020-11-18,BAJFINANCE,456.4845,0.296,74.12,4.0,7.859,0.03693193111448889,0
2020-11-18,BAJFINANCE,456.4845,0.0,74.12,4.0,7.859,0.0,0
2020-11-19,BAJFINANCE,444.9884,-0.25,74.11,4.0,7.859,-0.025183987627181215,0
2020-11-19,BAJFINANCE,444.9884,0.0,74.11,4.0,7.859,0.0,1
2020-11-20,BAJFINANCE,462.5759,-0.296,74.12,4.0,7.859,0.0395235021856748,0
2020-11-20,BAJFINANCE,462.5759,-0.228,74.12,4.0,7.859,0.0,0
2020-11-20,BAJFINANCE,462.5759,0.0,74.12,4.0,7.859,0.0,0
2020-11-20,BAJFINANCE,462.5759,0.0,74.12,4.0,7.859,0.0,1
2020-11-23,BAJFINANCE,471.9532,0.0,74.26,4.0,7.859,0.020271916457385686,0
2020-11-23,BAJFINANCE,471.9532,0.0,74.26,4.0,7.859,0.0,0
2020-11-23,BAJFINANCE,471.9532,0.0,74.26,4.0,7.859,0.0,0
2020-11-23,BAJFINANCE,471.9532,0.0,74.26,4.0,7.859,0.0,0
2020-11-23,BAJFINANCE,471.9532,-0.2732,74.26,4.0,7.859,0.0,0
2020-11-24,BAJFINANCE,471.8747,0.0,74.079,4.0,7.859,-0.00016633005136945656,0
2020-11-24,BAJFINANCE,471.8747,0.0,74.079,4.0,7.859,0.0,0
2020-11-24,BAJFINANCE,471.8747,0.4767,74.079,4.0,7.859,0.0,0
2020-11-24,BAJFINANCE,471.8747,0.0,74.079,4.0,7.859,0.0,0
2020-11-24,BAJFINANCE,471.8747,0.0,74.079,4.0,7.859,0.0,0
2020-11-24,BAJFINANCE,471.8747,0.0,74.079,4.0,7.859,0.0,0
2020-11-25,BAJFINANCE,460.0157,0.3818,73.789,4.0,7.859,-0.02513167160689067,0
2020-11-25,BAJFINANCE,460.0157,-0.2732,73.789,4.0,7.859,0.0,0
2020-11-25,BAJFINANCE,460.0157,-0.1531,73.789,4.0,7.859,0.0,1
2020-11-26,BAJFINANCE,472.9145,0.0,73.837,4.0,7.859,0.02803991255081084,0
2020-11-26,BAJFINANCE,472.9145,0.1513,73.837,4.0,7.859,0.0,1
2020-11-27,BAJFINANCE,481.5023,0.0,73.935,4.0,7.859,0.018159307866432606,0
2020-11-27,BAJFINANCE,481.5023,0.5267,73.935,4.0,7.859,0.0,0
2020-11-27,BAJFINANCE,481.5023,-0.2732,73.935,4.0,7.859,0.0,0
2020-11-27,BAJFINANCE,481.5023,0.0,73.935,4.0,7.859,0.0,0
2020-12-01,BAJFINANCE,476.8234,0.0,74.0,4.0,7.859,-0.009717295223719558,0
2020-12-01,BAJFINANCE,476.8234,0.5574,74.0,4.0,7.859,0.0,0
2020-12-01,BAJFINANCE,476.8234,0.0,74.0,4.0,7.859,0.0,0
2020-12-02,BAJFINANCE,473.1744,0.0,74.0,4.0,7.859,-0.007652728452504642,1
2020-12-03,BAJFINANCE,477.4463,-0.228,74.0,4.0,7.859,0.009028172276437596,1
2020-12-04,BAJFINANCE,478.2212,0.0,74.0,4.0,7.859,0.001623009749996962,0
2020-12-04,BAJFINANCE,478.2212,0.0,74.0,4.0,7.859,0.0,0
2020-12-04,BAJFINANCE,478.2212,0.0,74.0,4.0,7.859,0.0,0
2020-12-04,BAJFINANCE,478.2212,0.0,74.0,4.0,7.859,0.0,0
2020-12-04,BAJFINANCE,478.2212,0.0,74.0,4.0,7.859,0.0,0
2020-12-07,BAJFINANCE,473.7189,0.0,74.0,4.0,7.859,-0.009414680904987094,0
2020-12-07,BAJFINANCE,473.7189,-0.296,74.0,4.0,7.859,0.0,0
2020-12-08,BAJFINANCE,470.0601,0.0,74.0,4.0,7.859,-0.007723567710724688,0
2020-12-08,BAJFINANCE,470.0601,0.0,74.0,4.0,7.859,0.0,0
2020-12-08,BAJFINANCE,470.0601,0.0,74.0,4.0,7.859,0.0,1
2020-12-09,BAJFINANCE,475.1608,0.3182,74.0,4.0,7.859,0.01085116562754429,0
2020-12-09,BAJFINANCE,475.1608,-0.1531,74.0,4.0,7.859,0.0,0
2020-12-09,BAJFINANCE,475.1608,0.5423,74.0,4.0,7.859,0.0,0
2020-12-09,BAJFINANCE,475.1608,0.3182,74.0,4.0,7.859,0.0,0
2020-12-09,BAJFINANCE,475.1608,0.0,74.0,4.0,7.859,0.0,0
2020-12-09,BAJFINANCE,475.1608,-0.2023,74.0,4.0,7.859,0.0,0
2020-12-10,BAJFINANCE,470.32,-0.2732,74.0,4.0,7.859,-0.010187709087113195,1
2020-12-11,BAJFINANCE,475.1313,0.0,74.0,4.0,7.859,0.010229843510801251,0
2020-12-11,BAJFINANCE,475.1313,-0.296,74.0,4.0,7.859,0.0,0
2020-12-11,BAJFINANCE,475.1313,0.0,74.0,4.0,7.859,0.0,1
2020-12-14,BAJFINANCE,480.5066,0.0,73.64,4.0,7.859,0.01131329382004509,0
2020-12-14,BAJFINANCE,480.5066,0.5574,73.64,4.0,7.859,0.0,0
2020-12-14,BAJFINANCE,480.5066,0.4215,73.64,4.0,7.859,0.0,0
2020-12-14,BAJFINANCE,480.5066,-0.2732,73.64,4.0,7.859,0.0,0
2020-12-14,BAJFINANCE,480.5066,0.0,73.64,4.0,7.859,0.0,1
2020-12-15,BAJFINANCE,502.464,0.34,73.558,4.0,7.859,0.045696354639041425,1
2020-12-16,BAJFINANCE,504.8279,-0.4019,73.64,4.0,7.859,0.004704615654056887,0
2020-12-16,BAJFINANCE,504.8279,-0.2732,73.64,4.0,7.859,0.0,1
2020-12-17,BAJFINANCE,518.5703,0.0,73.525,4.0,7.859,0.02722195029236696,0
2020-12-17,BAJFINANCE,518.5703,0.0,73.525,4.0,7.859,0.0,0
2020-12-17,BAJFINANCE,518.5703,0.0,73.525,4.0,7.859,0.0,0
2020-12-17,BAJFINANCE,518.5703,0.0,73.525,4.0,7.859,0.0,0
2020-12-18,BAJFINANCE,515.2156,-0.1531,73.575,4.0,7.859,-0.0064691325361285745,0
2020-12-21,BAJFINANCE,494.5531,-0.4215,74.028,4.0,7.859,-0.04010456981504451,0
